Borough,Category,Cohort Year,Cohort,# Total Cohort,# Grads,% Grads,# Total Regents,% Total Regents of Cohort,% Total Regents of Grads,# Advanced Regents,% Advanced Regents of Cohort,% Advanced Regents of Grads,# Regents without Advanced,% Regents without Advanced of Cohort,% Regents without Advanced of Grads,# Local,% Local of Cohort,% Local of Grads,# Still Enrolled,% Still Enrolled,# Dropout,% Dropout,# SACC (IEP Diploma),% SACC (IEP Diploma) of Cohort,# TASC (GED),% TASC (GED) of Cohort
Brooklyn,Native American,2012,4 year August,104,61,58.65384674,51,49.03845978,83.60655975,10,9.615385056,16.39344215,41,39.42307663,67.21311188,10,9.615385056,16.39344215,34,32.69230652,7,6.730769157,0,0,2,1.923076868
Brooklyn,Native American,2011,4 year August,90,56,62.22222137,50,55.55555725,89.2857132,14,15.55555534,25,36,40,64.2857132,6,6.666666508,10.71428585,24,26.66666603,7,7.777777672,0,0,2,2.222222328
Brooklyn,Native American,2010,4 year August,81,51,62.9629631,48,59.25925827,94.11764526,7,8.641975403,13.72549057,41,50.61728287,80.39215851,3,3.703703642,5.882352829,20,24.69135857,9,11.11111069,0,0,1,1.234567881
Brooklyn,Native American,2009,4 year August,87,43,49.42528915,39,44.82758713,90.69767761,7,8.045976639,16.2790699,32,36.78160858,74.41860199,4,4.597701073,9.302325249,32,36.78160858,11,12.64367771,0,0,1,1.1494252679999999
Brooklyn,Native American,2008,4 year August,81,39,48.14814758,36,44.44444275,92.30769348,5,6.172839642,12.82051277,31,38.27160645,79.48718262,3,3.703703642,7.692307472,26,32.09876633,14,17.28395081,2,2.469135761,0,0
Brooklyn,Native American,2007,4 year August,108,56,51.85185242,46,42.59259415,82.14286041,8,7.407407284,14.28571415,38,35.18518448,67.85713959,10,9.259259224,17.857143399999998,31,28.70370293,14,12.9629631,4,3.703703642,3,2.777777672
Brooklyn,Native American,2006,4 year August,109,56,51.37614822,40,36.69724655,71.42857361,9,8.25688076,16.0714283,31,28.44036674,55.3571434,16,14.67889881,28.5714283,35,32.11009216,13,11.92660522,5,4.587155819,0,0
Brooklyn,Native American,2005,4 year August,95,43,45.26315689,29,30.52631569,67.44186401,8,8.421052933,18.6046505,21,22.10526276,48.83720779,14,14.73684216,32.5581398,33,34.73684311,9,9.473684311,7,7.368421078,3,3.15789485
Brooklyn,Native American,2015,4 year June,117,77,65.81196594,68,58.11965942,88.31169128,11,9.401709557,14.28571415,57,48.71794891,74.02597046,9,7.692307472,11.68831158,23,19.6581192,13,11.11111069,2,1.709401727,2,1.709401727
Brooklyn,Native American,2014,4 year June,124,77,62.09677505,67,54.03225708,87.01298523,14,11.2903223,18.18181801,53,42.74193573,68.83116913,10,8.064516068,12.98701286,34,27.41935539,9,7.258064747,0,0,4,3.225806475
Brooklyn,Native American,2013,4 year June,100,55,55,48,48,87.27272797,12,12,21.81818199,36,36,65.45454407,7,7,12.72727299,38,38,6,6,0,0,1,1
Brooklyn,Native American,2012,4 year June,104,57,54.80769348,48,46.15384674,84.21052551,9,8.653845787,15.78947353,39,37.5,68.42105103,9,8.653845787,15.78947353,37,35.57692337,7,6.730769157,1,0.961538434,2,1.923076868
Brooklyn,Native American,2011,4 year June,90,51,56.66666794,46,51.11111069,90.19607544,14,15.55555534,27.45098114,32,35.55555725,62.74509811,5,5.555555344,9.8039217,29,32.22222137,7,7.777777672,0,0,2,2.222222328
Brooklyn,Native American,2010,4 year June,81,45,55.55555725,42,51.85185242,93.33333588,6,7.407407284,13.33333302,36,44.44444275,80,3,3.703703642,6.666666508,26,32.09876633,9,11.11111069,0,0,1,1.234567881
Brooklyn,Native American,2009,4 year June,87,37,42.52873611,35,40.2298851,94.59459686,7,8.045976639,18.91891861,28,32.18390656,75.67567444,2,2.2988505359999998,5.405405521,38,43.67816162,11,12.64367771,0,0,1,1.1494252679999999
Brooklyn,Native American,2008,4 year June,81,31,38.27160645,28,34.56790161,90.32257843,5,6.172839642,16.12903214,23,28.39506149,74.19355011,3,3.703703642,9.677419662,34,41.97530746,14,17.28395081,2,2.469135761,0,0
Brooklyn,Native American,2007,4 year June,108,53,49.07407379,45,41.66666794,84.90566254,8,7.407407284,15.09433937,37,34.25925827,69.81131744,8,7.407407284,15.09433937,34,31.48148155,14,12.9629631,4,3.703703642,3,2.777777672
Brooklyn,Native American,2006,4 year June,109,51,46.78899002,37,33.94495392,72.54901886,9,8.25688076,17.64705849,28,25.68807411,54.90196228,14,12.84403706,27.45098114,40,36.69724655,13,11.92660522,5,4.587155819,0,0
Brooklyn,Native American,2005,4 year June,95,38,40,27,28.42105293,71.05263519,8,8.421052933,21.05263138,19,20,50,11,11.57894707,28.94736862,38,40,9,9.473684311,7,7.368421078,3,3.15789485
Brooklyn,Native American,2004,4 year June,84,40,47.61904907,25,29.76190567,62.5,5,5.952381134,12.5,20,23.80952454,50,15,17.857143399999998,37.5,31,36.90476227,9,10.71428585,4,4.761904716,0,0
Brooklyn,Native American,2003,4 year June,56,23,41.07143021,15,26.7857151,65.21739197,7,12.5,30.43478203,8,14.28571415,34.78260803,8,14.28571415,34.78260803,25,44.6428566,7,12.5,1,1.785714269,0,0
Brooklyn,Native American,2002,4 year June,60,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
Brooklyn,Native American,2001,4 year June,53,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
Brooklyn,Native American,2014,5 year August,130,96,73.84615326,80,61.53845978,83.33333588,14,10.76923084,14.58333302,66,50.76922989,68.75,16,12.30769253,16.66666603,11,8.461538315,20,15.38461494,2,1.538461566,1,0.769230783
Brooklyn,Native American,2013,5 year August,112,81,72.32142639,66,58.92856979,81.48148346,12,10.71428585,14.81481457,54,48.214286799999996,66.66666412,15,13.39285755,18.51851845,16,14.28571415,11,9.821428299,3,2.678571463,1,0.8928571343
Brooklyn,Native American,2012,5 year August,121,89,73.55371857,72,59.50413132,80.89888,10,8.264462471,11.23595524,62,51.2396698,69.66291809,17,14.04958725,19.10112381,12,9.917355537,16,13.22314072,2,1.65289259,2,1.65289259
Brooklyn,Native American,2011,5 year August,105,76,72.38095093,66,62.8571434,86.84210205,14,13.33333302,18.42105293,52,49.52381134,68.42105103,10,9.523809433,13.15789509,12,11.428571699999999,10,9.523809433,1,0.9523809552,6,5.714285851
Brooklyn,Native American,2010,5 year August,98,73,74.4897995,69,70.40816498,94.52054596,7,7.142857075,9.589040756,62,63.26530457,84.9315033,4,4.081632614,5.479452133,8,8.163265228,14,14.28571415,2,2.040816307,1,1.020408154
Brooklyn,Native American,2009,5 year August,87,49,56.32183838,42,48.27586365,85.7142868,7,8.045976639,14.28571415,35,40.2298851,71.42857361,7,8.045976639,14.28571415,15,17.24137878,19,21.83908081,2,2.2988505359999998,2,2.2988505359999998
Brooklyn,Native American,2008,5 year August,81,41,50.61728287,36,44.44444275,87.80487823,5,6.172839642,12.19512177,31,38.27160645,75.60975647,5,6.172839642,12.19512177,13,16.04938316,23,28.39506149,4,4.938271523,0,0
Brooklyn,Native American,2007,5 year August,107,65,60.74766541,50,46.72897339,76.92308044,8,7.476635456,12.30769253,42,39.25233459,64.61538696,15,14.01869202,23.07692337,10,9.345794678,25,23.36448669,5,4.672897339,2,1.869158864
Brooklyn,Native American,2006,5 year August,108,67,62.0370369,44,40.74074173,65.67163849,9,8.333333015,13.43283558,35,32.40740585,52.23880768,23,21.29629707,34.3283577,14,12.9629631,19,17.59259224,8,7.407407284,0,0
Brooklyn,Native American,2014,5 year June,130,96,73.84615326,80,61.53845978,83.33333588,14,10.76923084,14.58333302,66,50.76922989,68.75,16,12.30769253,16.66666603,11,8.461538315,20,15.38461494,2,1.538461566,1,0.769230783
Brooklyn,Native American,2013,5 year June,112,80,71.42857361,66,58.92856979,82.5,12,10.71428585,15,54,48.214286799999996,67.5,14,12.5,17.5,17,15.178571699999999,11,9.821428299,3,2.678571463,1,0.8928571343
Brooklyn,Native American,2012,5 year June,121,88,72.72727203,72,59.50413132,81.8181839,10,8.264462471,11.36363602,62,51.2396698,70.45454407,16,13.22314072,18.18181801,13,10.74380207,16,13.22314072,2,1.65289259,2,1.65289259
Brooklyn,Native American,2011,5 year June,105,75,71.42857361,66,62.8571434,88,14,13.33333302,18.66666603,52,49.52381134,69.33333588,9,8.571428299,12,13,12.38095284,10,9.523809433,1,0.9523809552,6,5.714285851
Brooklyn,Native American,2010,5 year June,98,70,71.42857361,66,67.34693909,94.2857132,7,7.142857075,10,59,60.20408249,84.2857132,4,4.081632614,5.714285851,11,11.22449017,14,14.28571415,2,2.040816307,1,1.020408154
Brooklyn,Native American,2009,5 year June,87,48,55.17241287,41,47.12643814,85.41666412,7,8.045976639,14.58333302,34,39.08045959,70.83333588,7,8.045976639,14.58333302,16,18.39080429,19,21.83908081,2,2.2988505359999998,2,2.2988505359999998
Brooklyn,Native American,2008,5 year June,81,40,49.38271713,36,44.44444275,90,5,6.172839642,12.5,31,38.27160645,77.5,4,4.938271523,10,14,17.28395081,23,28.39506149,4,4.938271523,0,0
Brooklyn,Native American,2007,5 year June,107,64,59.81308365,49,45.79439163,76.5625,8,7.476635456,12.5,41,38.31775665,64.0625,15,14.01869202,23.4375,10,9.345794678,26,24.29906464,5,4.672897339,2,1.869158864
Brooklyn,Native American,2006,5 year June,108,65,60.18518448,44,40.74074173,67.69230652,9,8.333333015,13.84615421,35,32.40740585,53.84615326,21,19.44444466,32.30769348,16,14.81481457,19,17.59259224,8,7.407407284,0,0
Brooklyn,Native American,2005,5 year June,93,49,52.68817139,30,32.25806427,61.22449112,8,8.602150917,16.32653046,22,23.65591431,44.89796066,19,20.43010712,38.77550888,8,8.602150917,22,23.65591431,8,8.602150917,6,6.451612949
Brooklyn,Native American,2004,5 year June,86,47,54.65116119,28,32.5581398,59.57446671,5,5.8139534,10.63829803,23,26.7441864,48.93616867,19,22.0930233,40.42553329,17,19.7674427,16,18.6046505,4,4.651162624,2,2.325581312
Brooklyn,Native American,2003,5 year June,56,30,53.57143021,17,30.357143399999998,56.66666794,7,12.5,23.33333397,10,17.857143399999998,33.33333206,13,23.2142849,43.33333206,9,16.0714283,12,21.4285717,5,8.928571701,0,0
Brooklyn,Native American,2002,5 year June,60,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
Brooklyn,Native American,2001,5 year June,53,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
Brooklyn,Native American,2013,6 year June,122,96,78.68852234,74,60.65573883,77.08333588,12,9.836065292,12.5,62,50.81967163,64.58333588,22,18.03278732,22.91666603,9,7.377048969,12,9.836065292,4,3.278688431,1,0.8196721077
Brooklyn,Native American,2012,6 year June,135,106,78.51851654,84,62.22222137,79.24528503,10,7.407407284,9.433961868,74,54.81481552,69.81131744,22,16.29629707,20.75471687,6,4.444444656,18,13.33333302,2,1.481481433,2,1.481481433
Brooklyn,Native American,2011,6 year June,115,88,76.52173615,75,65.21739197,85.22727203,14,12.173913,15.909091,61,53.04347992,69.3181839,13,11.30434799,14.77272701,9,7.826086998,11,9.565217018,1,0.8695651889,6,5.217391491
Brooklyn,Native American,2010,6 year June,112,85,75.89286041,79,70.5357132,92.94117737,7,6.25,8.235294342,72,64.2857132,84.70587921,6,5.357142925,7.058823586,6,5.357142925,15,13.39285755,2,1.785714269,2,1.785714269
Brooklyn,Native American,2009,6 year June,90,54,60,46,51.11111069,85.18518829,7,7.777777672,12.9629631,39,43.33333206,72.22222137,8,8.888889313,14.81481457,13,14.44444466,20,22.22222137,1,1.111111164,2,2.222222328
Brooklyn,Native American,2008,6 year June,82,43,52.43902588,37,45.12195206,86.04650879,5,6.097560883,11.6279068,32,39.02439117,74.41860199,6,7.317073345,13.95348835,10,12.19512177,23,28.04878044,6,7.317073345,0,0
Brooklyn,Native American,2007,6 year June,106,68,64.15093994,52,49.05660248,76.47058868,8,7.547169685,11.76470566,44,41.50943375,64.70587921,16,15.09433937,23.52941132,7,6.603773594,24,22.64151001,6,5.660377502,1,0.9433962107
Brooklyn,Native American,2006,6 year June,105,69,65.7142868,45,42.8571434,65.21739197,9,8.571428299,13.04347801,36,34.285713200000004,52.17391205,24,22.857143399999998,34.78260803,9,8.571428299,19,18.09523773,8,7.619047642,0,0
Brooklyn,Native American,2005,6 year June,93,52,55.91397858,32,34.40860367,61.53845978,8,8.602150917,15.38461494,24,25.8064518,46.15384674,20,21.50537682,38.46154022,5,5.376344204,25,26.88171959,8,8.602150917,3,3.225806475
Brooklyn,Native American,2004,6 year June,86,54,62.79069901,32,37.20930099,59.25925827,6,6.976744175,11.11111069,26,30.2325573,48.14814758,22,25.5813961,40.74074173,6,6.976744175,20,23.2558136,5,5.8139534,0,0
Brooklyn,Native American,2003,6 year June,55,30,54.54545593,17,30.90909004,56.66666794,7,12.72727299,23.33333397,10,18.18181801,33.33333206,13,23.63636398,43.33333206,5,9.090909004,15,27.27272797,4,7.272727489,1,1.818181872
Brooklyn,Native American,2002,6 year June,60,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
Brooklyn,Native American,2001,6 year June,53,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
Brooklyn,White,2015,4 year August,3221,2621,81.37224579,2504,77.73983002,95.53605652,1125,34.9270401,42.9225502,1379,42.81278992,52.61350632,117,3.632412195,4.463944912,402,12.48059654,168,5.215771675,13,0.4036013782,17,0.5277863741
Brooklyn,White,2014,4 year August,3138,2495,79.5092392,2411,76.83237457,96.63327026,1075,34.25748825,43.08617401,1336,42.57489014,53.54709244,84,2.676864147,3.366733551,453,14.43594646,159,5.066921711,13,0.4142765999,18,0.5736137629
Brooklyn,White,2013,4 year August,2909,2309,79.37435913,2226,76.52114105,96.40537262,999,34.34169769,43.26548386,1227,42.17944336,53.13988876,83,2.853214264,3.594629765,387,13.30354118,167,5.740804195,25,0.8594018817,21,0.7218975425
Brooklyn,White,2012,4 year August,3037,2387,78.59729767,2309,76.02897644,96.7322998,917,30.19427109,38.4164238,1392,45.83470535,58.31587601,78,2.568324089,3.267699957,444,14.6196909,170,5.59762907,18,0.5926901698,13,0.4280540049
Brooklyn,White,2011,4 year August,2920,2307,79.0068512,2238,76.64383698,97.00910187,957,32.77397156,41.48244476,1281,43.8698616,55.5266571,69,2.363013744,2.990897179,411,14.07534218,174,5.958904266,18,0.6164383292,9,0.3082191646
Brooklyn,White,2010,4 year August,3126,2411,77.12731934,2331,74.56813812,96.68187714,930,29.75048065,38.57320786,1401,44.81765747,58.10866928,80,2.559180975,3.318125248,467,14.93921947,227,7.261676311,14,0.4478566945,5,0.1599488109
Brooklyn,White,2009,4 year August,3084,2336,75.74578094,2253,73.05447388,96.44691467,917,29.73411179,39.2551384,1336,43.32036209,57.19178009,83,2.691309929,3.553082228,490,15.88845634,222,7.198443413,21,0.6809338331,10,0.3242542148
Brooklyn,White,2008,4 year August,3064,2260,73.75978851,2194,71.60574341,97.07964325,969,31.62532616,42.87610626,1225,39.98041916,54.2035408,66,2.154047012,2.920353889,495,16.15535164,277,9.040470123,19,0.6201044321,13,0.4242819846
Brooklyn,White,2007,4 year August,3006,2240,74.51763153,2069,68.82901001,92.36607361,952,31.66999245,42.5,1117,37.15901566,49.86606979,171,5.688622952,7.633928776,401,13.3399868,296,9.846972466,26,0.864936769,42,1.397205591
Brooklyn,White,2006,4 year August,2850,2102,73.7543869,1868,65.54386139,88.86774445,943,33.08771896,44.86203766,925,32.456138609999996,44.0057106,234,8.210526466,11.1322546,398,13.96491241,299,10.4912281,19,0.6666666865,31,1.087719321
Brooklyn,White,2005,4 year August,2879,2069,71.86523438,1805,62.69538116,87.24021149,940,32.65022659,45.43257523,865,30.04515457,41.80763626,264,9.169850349,12.75978756,435,15.10941315,309,10.73289299,35,1.215699911,31,1.076762795
Brooklyn,White,2015,4 year June,3221,2520,78.23657227,2413,74.91461945,95.75396729,1117,34.67867279,44.32539749,1296,40.23595047,51.42856979,107,3.32194972,4.246031761,502,15.58522224,169,5.246817589,13,0.4036013782,17,0.5277863741
Brooklyn,White,2014,4 year June,3138,2414,76.92797852,2335,74.4104538,96.72742462,1072,34.16188812,44.40762329,1263,40.24856567,52.31980133,79,2.517527103,3.272576571,534,17.0172081,159,5.066921711,13,0.4142765999,18,0.5736137629
Brooklyn,White,2013,4 year June,2909,2227,76.5555191,2153,74.01168823,96.67714691,994,34.16981888,44.63403702,1159,39.84186935,52.04310608,74,2.543829441,3.322855949,469,16.1223793,167,5.740804195,25,0.8594018817,21,0.7218975425
Brooklyn,White,2012,4 year June,3037,2296,75.60092163,2228,73.36186981,97.03833008,912,30.02963448,39.72125626,1316,43.33223724,57.31707382,68,2.23905158,2.961672544,535,17.61606789,170,5.59762907,18,0.5926901698,13,0.4280540049
Brooklyn,White,2011,4 year June,2920,2219,75.9931488,2155,73.80136871,97.11581421,954,32.67123413,42.99234009,1201,41.1301384,54.12347794,64,2.191780806,2.884181976,498,17.05479431,175,5.993150711,18,0.6164383292,9,0.3082191646
Brooklyn,White,2010,4 year June,3126,2295,73.41650391,2221,71.049263,96.77559662,915,29.2706337,39.86928177,1306,41.7786293,56.90631866,74,2.367242575,3.224400759,583,18.65003204,227,7.261676311,14,0.4478566945,5,0.1599488109
Brooklyn,White,2009,4 year June,3084,2198,71.27108002,2128,69.001297,96.81528473,909,29.47470856,41.35577774,1219,39.52658844,55.45950699,70,2.269779444,3.184713364,627,20.33073997,222,7.198443413,22,0.7133592963,10,0.3242542148
Brooklyn,White,2008,4 year June,3064,2146,70.03916168,2086,68.08094025,97.20410156,958,31.26631927,44.64119339,1128,36.81462097,52.56290817,60,1.958224535,2.795899391,608,19.84334183,278,9.073106766,19,0.6201044321,13,0.4242819846
Brooklyn,White,2007,4 year June,3006,2103,69.96008301,1964,65.33599091,93.39039612,942,31.33732605,44.79315186,1022,33.99866867,48.59724045,139,4.624084949,6.609605312,531,17.66467094,299,9.946773529,31,1.031270742,40,1.330672026
Brooklyn,White,2006,4 year June,2850,1997,70.07017517,1798,63.08771896,90.03504944,930,32.63158035,46.56985474,868,30.45614052,43.46519852,199,6.982456207,9.964947701,501,17.57894707,301,10.56140327,19,0.6666666865,31,1.087719321
Brooklyn,White,2005,4 year June,2879,1978,68.70441437,1747,60.68079376,88.3215332,934,32.44181824,47.21941376,813,28.23897171,41.10212326,231,8.023619652,11.67846298,524,18.2007637,310,10.76762772,36,1.25043416,31,1.076762795
Brooklyn,White,2004,4 year June,3090,2070,66.99028778,1794,58.05825424,86.66666412,1004,32.49190903,48.5024147,790,25.56634331,38.16424942,276,8.932039261,13.33333302,568,18.3818779,416,13.46278286,32,1.035598755,4,0.1294498444
Brooklyn,White,2003,4 year June,3195,2027,63.44287872,1760,55.08607101,86.82782745,908,28.41940498,44.7952652,852,26.66666603,42.03256226,267,8.356807709,13.17217541,615,19.24882698,510,15.96244144,23,0.7198747993,18,0.563380301
Brooklyn,White,2002,4 year June,3619,2315,63.9679451,1952,53.93755341,84.31965637,987,27.27272797,42.63499069,965,26.66482544,41.68466568,364,10.05802727,15.72354221,701,19.3699913,547,15.11467266,24,0.6631666422,23,0.6355347037
Brooklyn,White,2001,4 year June,3714,2345,63.13947296,1910,51.42703247,81.44989014,1074,28.91760826,45.79957199,836,22.50942421,35.65031815,438,11.7932148,18.67803764,676,18.20140076,646,17.39364624,38,1.02315557,6,0.1615508944
Brooklyn,White,2014,5 year August,3131,2609,83.32801056,2499,79.8147583,95.78382874,1078,34.42989349,41.31851196,1421,45.38486099,54.46531296,110,3.513254642,4.216174603,205,6.547429085,263,8.399871826,34,1.085915089,20,0.6387735605
Brooklyn,White,2013,5 year August,2912,2410,82.76098633,2307,79.22389984,95.72614288,1001,34.375,41.53527069,1306,44.84889984,54.19087219,103,3.537087917,4.273859024,207,7.108516693,231,7.932692528,39,1.339285731,25,0.8585164547
Brooklyn,White,2012,5 year August,3056,2503,81.90444946,2406,78.73036957,96.12464905,920,30.10471153,36.75589371,1486,48.62565613,59.36875916,97,3.17408371,3.875349522,235,7.689790726,252,8.246073723,41,1.341623068,21,0.6871727705
Brooklyn,White,2011,5 year August,2934,2424,82.61758423,2341,79.78868103,96.57590485,958,32.65166855,39.52145386,1383,47.13701248,57.0544548,83,2.828902483,3.424092293,195,6.646216869,267,9.100204468,39,1.329243302,8,0.272665292
Brooklyn,White,2010,5 year August,3132,2572,82.12004852,2467,78.76756287,95.91757202,934,29.82120132,36.31415176,1533,48.94636154,59.60342026,105,3.352490425,4.082426071,209,6.673052311,313,9.993614197,27,0.8620689511,6,0.191570878
Brooklyn,White,2009,5 year August,3069,2467,80.38449097,2360,76.89801025,95.66275024,916,29.84685516,37.13011932,1444,47.05115509,58.53263092,107,3.486477613,4.337251663,243,7.917888641,324,10.55718517,20,0.6516780853,12,0.3910068572
Brooklyn,White,2008,5 year August,3043,2378,78.1465683,2292,75.32040405,96.3835144,974,32.00788879,40.95878983,1318,43.31251907,55.42472839,86,2.826158285,3.616484404,230,7.558330536,368,12.09332848,51,1.675977707,15,0.4929346144
Brooklyn,White,2007,5 year August,2992,2351,78.57620239,2142,71.59091187,91.11016846,957,31.98529434,40.70608139,1185,39.60561371,50.40408325,209,6.985294342,8.889834404,123,4.110962391,424,14.17112255,58,1.938502669,34,1.136363626
Brooklyn,White,2006,5 year August,2873,2246,78.17612457,1954,68.01252747,86.99910736,948,32.99686813,42.20837021,1006,35.01566315,44.79074097,292,10.16359234,13.00089073,141,4.907762051,399,13.88792229,51,1.775147915,35,1.218238831
Brooklyn,White,2014,5 year June,3131,2591,82.75311279,2486,79.39955139,95.94750977,1077,34.39795685,41.566963200000004,1409,45.00159836,54.38054657,105,3.353561163,4.052489281,218,6.962631702,268,8.559565544,34,1.085915089,20,0.6387735605
Brooklyn,White,2013,5 year June,2912,2398,82.34889984,2297,78.88049316,95.7881546,1001,34.375,41.74311829,1296,44.50549316,54.04503632,101,3.468406677,4.211843014,217,7.451922894,232,7.967032909,40,1.373626351,25,0.8585164547
Brooklyn,White,2012,5 year June,3056,2492,81.54450226,2398,78.46858978,96.22792816,920,30.10471153,36.9181366,1478,48.36387253,59.30979156,94,3.07591629,3.772070646,244,7.984292984,253,8.278796196,41,1.341623068,21,0.6871727705
Brooklyn,White,2011,5 year June,2934,2413,82.24267578,2331,79.44785309,96.60173798,958,32.65166855,39.70161438,1373,46.79618454,56.9001236,82,2.794819355,3.398259401,206,7.021131516,267,9.100204468,39,1.329243302,8,0.272665292
Brooklyn,White,2010,5 year June,3132,2547,81.32183838,2446,78.09706116,96.03455353,934,29.82120132,36.67059326,1512,48.27586365,59.36395645,101,3.224776506,3.965449572,231,7.375478745,316,10.08939934,27,0.8620689511,6,0.191570878
Brooklyn,White,2009,5 year June,3069,2435,79.3418045,2336,76.11599731,95.93428802,916,29.84685516,37.6180687,1420,46.26914215,58.31622314,99,3.225806475,4.065708637,273,8.895405769,326,10.6223526,20,0.6516780853,12,0.3910068572
Brooklyn,White,2008,5 year June,3043,2361,77.58790588,2279,74.89319611,96.52689362,973,31.97502518,41.21134949,1306,42.91817474,55.31554413,82,2.694709063,3.473104715,244,8.018403053,370,12.1590538,52,1.708840013,15,0.4929346144
Brooklyn,White,2007,5 year June,2992,2327,77.77406311,2130,71.18984222,91.53416443,957,31.98529434,41.12591171,1173,39.20454407,50.40825272,197,6.584224701,8.465835571,142,4.745989323,428,14.30481243,59,1.971925139,34,1.136363626
Brooklyn,White,2006,5 year June,2873,2221,77.30595398,1943,67.62965393,87.48311615,948,32.99686813,42.68347549,995,34.63278961,44.79964066,278,9.676296234,12.51688385,162,5.638705254,403,14.0271492,51,1.775147915,35,1.218238831
Brooklyn,White,2005,5 year June,2893,2201,76.08019257,1883,65.0881424,85.55202484,957,33.07984924,43.48023605,926,32.00829697,42.07178497,318,10.99205017,14.44797802,163,5.634289742,422,14.58693409,53,1.832008243,53,1.832008243
Brooklyn,White,2004,5 year June,3082,2297,74.52952576,1914,62.10253143,83.32608032,1015,32.93315887,44.1880722,899,29.16937065,39.1380043,383,12.42699528,16.67392159,161,5.223880768,521,16.90460777,71,2.303698778,32,1.038286805
Brooklyn,White,2003,5 year June,3195,2274,71.17370605,1897,59.37402344,83.42128754,921,28.82629013,40.50131989,976,30.5477314,42.91996384,377,11.79968739,16.57871628,177,5.539906025,673,21.06416321,49,1.533646345,20,0.6259781122
Brooklyn,White,2002,5 year June,3619,2591,71.59436035,2088,57.69549561,80.58664703,1016,28.07405281,39.21265793,1072,29.62144279,41.37398529,513,14.17518616,19.79930496,215,5.940867424,731,20.19894981,50,1.381597161,23,0.6355347037
Brooklyn,White,2001,5 year June,3714,2616,70.43618774,2031,54.68497467,77.63761139,1097,29.53688812,41.93424988,934,25.14808846,35.70336533,589,15.85891247,22.51529121,177,4.765751362,838,22.56327438,73,1.96553576,6,0.1615508944
Brooklyn,White,2013,6 year June,2901,2447,84.35022736,2333,80.42054749,95.3412323,1001,34.50534439,40.90723419,1332,45.91520309,54.43400192,114,3.929679394,4.658765793,136,4.688038826,249,8.583247185,43,1.482247472,26,0.8962426782
Brooklyn,White,2012,6 year June,3049,2538,83.24040985,2434,79.82945251,95.90228271,920,30.17382813,36.24901581,1514,49.65562439,59.65327072,104,3.410954475,4.097714901,152,4.985240936,286,9.380125046,50,1.639881968,19,0.623155117
Brooklyn,White,2011,6 year June,2952,2455,83.16395569,2364,80.08129883,96.29328156,958,32.45257568,39.02240372,1406,47.62872696,57.27087402,91,3.082655907,3.706721067,148,5.013550282,294,9.959349632,47,1.592140913,8,0.2710027099
Brooklyn,White,2010,6 year June,3143,2606,82.91441345,2493,79.31912231,95.66384888,934,29.71683121,35.84037018,1559,49.60229111,59.82348251,113,3.595291138,4.336147308,158,5.027044296,331,10.53133965,34,1.08176899,9,0.2863506079
Brooklyn,White,2009,6 year June,3049,2499,81.96129608,2392,78.45195007,95.71828461,916,30.04263687,36.65466309,1476,48.4093132,59.06362534,107,3.509347439,4.281712532,154,5.050836563,356,11.67595959,26,0.8527386189,11,0.3607740104
Brooklyn,White,2008,6 year June,3035,2410,79.40692139,2319,76.40856934,96.22406769,974,32.09225845,40.41493607,1345,44.31631088,55.80912781,91,2.998352528,3.775933504,144,4.744645596,382,12.58649063,83,2.734761238,15,0.4942339361
Brooklyn,White,2007,6 year June,2988,2376,79.51807404,2156,72.1552887,90.74073792,958,32.06158066,40.31986618,1198,40.09370804,50.42087555,220,7.362784386,9.259259224,85,2.844712257,429,14.35743046,62,2.074966431,35,1.171352029
Brooklyn,White,2006,6 year June,2846,2271,79.79620361,1962,68.93885803,86.3936615,948,33.30990982,41.74372482,1014,35.62895203,44.64993286,309,10.85734367,13.60634041,84,2.951510906,409,14.37104702,51,1.79198873,29,1.018973947
